,in_reply_to_user_id_str,full_text,id,in_reply_to_screen_name,in_reply_to_user_id,source_url,in_reply_to_status_id_str,favorite_count,lang,source,retweet_count,id_str,in_reply_to_status_id,user,created_time
114,,RT @mpaynknoper: RT @farmerhaley: After watching #Oprah today I am considering going #vegan Blog Post: http://ow.ly/3OqFF #agchat,32573808074301440,,,http://twitter.com/#!/download/ipad,,0,en,Twitter for iPad,2,32573808074301440,,amodernmilkmaid,2011-02-01 22:59:35
115,,RT @michaelpollan: I'm on Oprah today with a vegan and a slaughterhouse plant manager.  http://p2.to/17j9,32574142859444224,,,http://twitter.com/#!/download/ipad,,0,en,Twitter for iPad,170,32574142859444224,,kgainey17,2011-02-01 23:00:55
116,,Poll: Oprah's Big Vegan Challenge http://dlvr.it/FbCx1,32575038016196609,,,https://dlvrit.com/,,0,en,dlvr.it,0,32575038016196609,,johnttrick,2011-02-01 23:04:28
117,,Okie Dokie. Didnt see the big deal w/the #oprah #vegan #meat #pollan #cargill show.  Got work 2do. Toodles.,32574095753224192,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32574095753224192,,KyFarmersMatter,2011-02-01 23:00:44
118,,Me 2 - it would not be a balance meal w/o them RT @AR_ranchhand: I eat #Vegan food too #Oprah! Nice veggies ev… (cont) http://deck.ly/~k4Pgu,32574271737831424,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32574271737831424,,iamafarmer2,2011-02-01 23:01:26
119,,"Need Omega-3's? we got great deals on a wide range of Fish and Vegan Omega's... Nordic Naturals, New Chapter,... http://fb.me/QV3WEBkx",32573779725000704,,,http://www.facebook.com/twitter,,0,en,Facebook,0,32573779725000704,,HealthwayFoods,2011-02-01 22:59:28
120,,Poll: Oprah's Big Vegan Challenge http://bit.ly/i6zgJ5 (via @dietblog),32574985323151363,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574985323151363,,LoseWithHCGdiet,2011-02-01 23:04:16
121,,"If you work in a factory farm can you really sleep peacefully at night?  Especially if you are a ""knocker"" #vegan #vegetarian #Oprah",32575102411345920,,,http://www.echofon.com/,,0,en,Echofon,0,32575102411345920,,ChefCindi,2011-02-01 23:04:44
122,,Crustina Cerebri: And now Vegan police #2 xDD http://t.co/IgNOLvz,32573752369750016,,,https://dev.twitter.com/docs/tfw,,0,es,Twitter for Websites,0,32573752369750016,,deansbaby89,2011-02-01 22:59:22
123,,"Vegan grocery items looked highly processed to me. I prefer to eat fresh- veggies, fruits, and meats. #oprah #farm",32574334195212289,,,http://twitter.com/#!/download/ipad,,0,en,Twitter for iPad,0,32574334195212289,,KellyWhat,2011-02-01 23:01:41
124,,#fitness #angerwear Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree...  http://bit.ly/bcH3Ub,32574984316518400,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574984316518400,,FitTips84,2011-02-01 23:04:16
125,,Do you think vegan trends will continue to grow? Look inside and see the Cookwork perspective on this article. http://bit.ly/fZKOgY,32574015570714624,,,http://www.hootsuite.com,,0,en,Hootsuite,1,32574015570714624,,ChefCWK,2011-02-01 23:00:25
126,,oprah kicks off vegan week today! - The Kind Life http://bit.ly/fMGsh0,32573835823812608,,,http://tweetmeme.com,,0,en,TweetMeme,0,32573835823812608,,MissDoGooder,2011-02-01 22:59:42
127,,Poll: Oprah's Big Vegan Challenge http://bit.ly/i6zgJ5,32574986371735553,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574986371735553,,shaunjthomas,2011-02-01 23:04:16
128,16169762,"@agchick @agchat Also, be aware that people make dietary changes throughout their lifetime. Vegan today might not be in 5 or 10 years.",32573625982783488,agchick,16169762.0,http://twitter.com,32571655419072512,0,en,Twitter Web Client,0,32573625982783488,3.257165541907251e+16,KempEquine,2011-02-01 22:58:52
129,21366664,@AngelElliott I was vegetarian for a month. Felt good. Should try vegan though.,32573769620922369,AngelElliott,21366664.0,http://www.twittergadget.com,32559157500444672,0,en,tGadget,0,32573769620922369,3.255915750044467e+16,ajanitruth,2011-02-01 22:59:26
130,,#Twitition Become a Vegan/Vegetarian http://twitition.com/8jzrw @Allyster13,32574458589876224,,,http://www.twitition.com,,0,en,Twitition,0,32574458589876224,,NeverHateNever,2011-02-01 23:02:10
131,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574985155387392,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574985155387392,,thglife,2011-02-01 23:04:16
132,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574985956495361,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574985956495361,,shuklariya,2011-02-01 23:04:16
133,,RT @VictoriaRowela:Favorite black waterproof no smudge eyeliner- #popbeauty inliner from #ulta . Its #vegan too!!: Favorite black wat...,32574110626226176,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574110626226176,,inlineskate_rt,2011-02-01 23:00:47
134,,I THINK I'M GOING VEGAN..,32574270513090560,,,http://twidroyd.com,,0,en,twidroyd (original),0,32574270513090560,,MsKishaM,2011-02-01 23:01:25
135,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574985142800384,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574985142800384,,WeightCrazy,2011-02-01 23:04:16
136,59484964,"@mary0242 you didn't sound judge-y. And thank you, I try really hard, but I feel like I need to do more. Nowhere near vegan yet.",32574105488199680,mary0242,59484964.0,http://www.myplume.com/,32569439081730048,0,en,Plume for Android,0,32574105488199680,3.256943908173005e+16,livenoutlouder,2011-02-01 23:00:46
137,,RT @iamafarmer2: Me 2 - it would not be a balance meal w/o them RT @AR_ranchhand: I eat #Vegan food too #Oprah! Nice veggies w/ steak,32574392852549632,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32574392852549632,,beefrunner,2011-02-01 23:01:55
138,,Ah.  #raw #vegan tacos for lunch.  I feel SO much better :),32575114188955648,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32575114188955648,,mooshymama,2011-02-01 23:04:47
139,,I'll have to try this! RT @lifelonghealth: #Gluten & Yeast Free #Vegan Pizza Recipe: http://bit.ly/5rH7cW,32575304350310400,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32575304350310400,,DavyandTracy,2011-02-01 23:05:32
140,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574984509460481,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574984509460481,,Health_Diet4U,2011-02-01 23:04:16
141,,"I really enjoyed Oprah's veganism episode today. I thought it was fair to all sides & was really encouraging for ""vegan strugglers""",32574889110011905,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32574889110011905,,JacqsSings,2011-02-01 23:03:53
142,,"RT @KempEquine: @agchat Also, be aware that people make dietary changes throughout their lifetime. Vegan today might not be in 5, 10 years.",32573786360381441,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,1,32573786360381441,,agchick,2011-02-01 22:59:30
143,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574983825793024,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574983825793024,,lowoncalorie,2011-02-01 23:04:16
144,,such an interesting episode of @Oprah...vegan february anyone?,32575174293327872,,,http://twitter.com,,0,en,Twitter Web Client,0,32575174293327872,,katieehile,2011-02-01 23:05:01
145,,THE VEGAN CHALLENGE - Very Interesting! Could you give up animal anything for a week? On Oprah today with Michael... http://fb.me/P1zB9go9,32574795660926976,,,http://www.facebook.com/twitter,,0,en,Facebook,0,32574795660926976,,HomeGrownEdible,2011-02-01 23:03:31
146,,Woah. RT @RichardAtUCT: So you think you're a vegan? @NateKettles http://twitpic.com/3vl04a,32573923467988993,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32573923467988993,,Rasheeda_S,2011-02-01 23:00:03
147,,Poll: Oprah's Big Vegan Challenge http://bit.ly/i5fguv #WeightLoss #Blog,32574983871930368,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574983871930368,,WeightLossTipz,2011-02-01 23:04:16
148,26757925,"@scottjurek I luv ur msg of vegan superathlete, Oprah will kill it lk barefoot runnng, cant find 5fingrs, now wont B able 2 find vega",32575095780151296,ScottJurek,26757925.0,http://www.twittergadget.com,32574079240245248,0,en,tGadget,0,32575095780151296,3.257407924024525e+16,theMarkCRyan,2011-02-01 23:04:42
149,,Mmmm....good tofu for dinner on a night where Oprah went vegan too.,32575307273736192,,,http://twitter.com,,0,en,Twitter Web Client,0,32575307273736192,,araigneestangle,2011-02-01 23:05:33
150,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574985545453568,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574985545453568,,youbecomHealthy,2011-02-01 23:04:16
151,,Appalled. Don't want eat/drink/use make up/medicine/live anymore RT @RichardAtUCT: So you think you're a vegan? http://twitpic.com/3vl04a,32574697321271296,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32574697321271296,,dream_machine,2011-02-01 23:03:07
152,,Мне понравилось видео YouTube -- VEGAN FASHION  - Natural Makeup - E... http://youtu.be/NtnuO9IvDgk?a,32574551057498113,,,https://www.google.com/,,0,cs,Google,0,32574551057498113,,deansbaby89,2011-02-01 23:02:32
153,,I wanna send @theellenshow some RAW vegan cupcakes asap! Minds will be blown!,32573901552750592,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32573901552750592,,wildcraftraw,2011-02-01 22:59:57
154,,Anyone know how far behind the US the UK schedule for @Oprah is? I so wanna watch this week's Vegan Challenge shows.,32573665312768001,,,http://twitter.com,,0,en,Twitter Web Client,0,32573665312768001,,SaveAScream,2011-02-01 22:59:01
155,,Vegan challenge http://bit.ly/9uEdL7 (via @GetGlue) #TheOprahWinfreyShow,32574245074636800,,,http://tvtag.com,,0,no,tvtag.com,0,32574245074636800,,Mariah2you,2011-02-01 23:01:19
156,,@estherwifler You were a vegan for years! You don't think I can do it? Huh? Is that it? #mamajuan,32574268172664832,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32574268172664832,,VikkiLReich,2011-02-01 23:01:25
157,58637448,"@MADforAnimals You're so sweet hehe. Thanks, honey! And to think it all started with a 30-day vegan trial... #tryitbeforeyouknockit aye?",32574034029842432,MADforAnimals,58637448.0,http://twitter.com/download/iphone,32572694650159104,0,en,Twitter for iPhone,0,32574034029842432,3.2572694650159104e+16,miss_neeta,2011-02-01 23:00:29
158,,Poll: Oprah's Big Vegan Challenge http://bit.ly/i6zgJ5,32574985256046593,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574985256046593,,healthyetr,2011-02-01 23:04:16
159,,oprah is doing vegan for an ENTIRE week: weak. try raw vegan for a month. and stop stealing my ideas.,32574857271058432,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32574857271058432,,juliedavenport,2011-02-01 23:03:45
160,,RT @pattycakebakery: @TheEllenShow We are a vegan bakery in Ohio and we mailed these to you today! We hope you like them! :) http://twit ...,32574069614313474,,,http://twitter.com,,0,en,Twitter Web Client,1,32574069614313474,,risner99,2011-02-01 23:00:38
161,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574985662894080,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574985662894080,,Achint_Shukla,2011-02-01 23:04:16
162,,vegans should not beat up on others for not being 100% perfect vegan. It is such a turn-off to everyone else. It is a slow process for most.,32574727297966080,,,http://twitter.com,,0,en,Twitter Web Client,9,32574727297966080,,brat_tea,2011-02-01 23:03:14
163,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574985457377280,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574985457377280,,lowgldiet,2011-02-01 23:04:16
164,16008781,@bug311 the vegan ceaser dressing is where it's at!,32573666088718337,bug311,16008781.0,http://twitter.com/download/iphone,32572303850086400,0,en,Twitter for iPhone,0,32573666088718337,3.25723038500864e+16,JasmineAmellie,2011-02-01 22:59:01
165,,"RT @vogiyogi: Oprah was eye-opening, emotional, and informative! I hope you saw it. Even if you don't go vegan, you should be aware,mind ...",32575221483438080,,,http://twitter.com,,0,en,Twitter Web Client,1,32575221483438080,,tiffinday,2011-02-01 23:05:12
166,,Poll: Oprah's Big Vegan Challenge http://bit.ly/i5fguv,32574983481851905,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574983481851905,,weightlosswon1,2011-02-01 23:04:15
167,,"I've cooked my first 2 course meal ever . It was vegan.  Tarka Dall, Sag Aloo and Dessert was Blueberry Cheesecake. I feel so domesticated",32574594393051137,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32574594393051137,,DianBuckley,2011-02-01 23:02:43
168,,@estherwifler You were a vegan for years! You don't think I can do it? Huh? Is that it? #mamajuanism,32574278067027968,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32574278067027968,,VikkiLReich,2011-02-01 23:01:27
169,,Loved the @Oprah show today on the bennies of going Vegan.  On again 2nite folks...,32574385952915456,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32574385952915456,,coachjenny,2011-02-01 23:01:53
170,,Watching the #vegan oprah special.,32574265467346946,,,http://twitter.com/download/android,,0,en,Twitter for Android,0,32574265467346946,,sabrosa505,2011-02-01 23:01:24
171,,"RT @VeganTweeter: So @Cargill keeps cows quiet/calm before a 4"" bolt is shot through their skulls. Should rapists take victims to dinner ...",32574761972269057,,,http://twitter.com,,0,en,Twitter Web Client,3,32574761972269057,,maanifate,2011-02-01 23:03:23
172,,Vegan Dinner Party Recipes : Making Chickpea Appetizers for Vegan Dinner Recipes: Learn about how to make chickp... http://bit.ly/htcoEj,32575245298704385,,,http://twitterfeed.com,,0,en,twitterfeed,0,32575245298704385,,Deborahkcyhe,2011-02-01 23:05:18
173,218283403,@OatmealDiaries Are you vegan?,32574179404419072,OatmealDiaries,218283403.0,http://www.echofon.com/,,0,en,Echofon,0,32574179404419072,,KatyJunk_,2011-02-01 23:01:04
174,,"Need Omega-3's? we got great deals on a wide range of Fish and Vegan Omega's... Nordic Naturals, New Chapter,... http://fb.me/OPhXtIzr",32573675744010240,,,http://www.facebook.com/twitter,,0,en,Facebook,0,32573675744010240,,HealthwayFoods,2011-02-01 22:59:04
175,,Great Post. RT @farmerhaley: After watching #Oprah today I am considering going #vegan Blog Post: http://ow.ly/3OqFhttp://ow.ly/3OqFF,32574009321197568,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32574009321197568,,imagine_farming,2011-02-01 23:00:23
176,92437145,"@AR_ranchhand I think of it as feeling disgusting after eating too much, but I'm pretty sure that could happen with vegan products as well",32573776818339840,beefrunner,92437145.0,https://about.twitter.com/products/tweetdeck,32567334216404992,0,en,TweetDeck,0,32573776818339840,3.256733421640499e+16,JenFarleyDC,2011-02-01 22:59:28
177,,"RT @kelly_girl: Vegan grocery items looked highly processed to me. I prefer to eat fresh- veggies, fruits, and meats. #oprah #farm",32574525237362688,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32574525237362688,,beefrunner,2011-02-01 23:02:26
178,,"RT @kchansen: In honor of Oprah's episode on vegan eating today, I'm having cube steaks for supper. Yum.",32575257512509440,,,http://twitter.com,,0,en,Twitter Web Client,1,32575257512509440,,ckick1,2011-02-01 23:05:21
179,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i5fguv",32574984308129792,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574984308129792,,1healthyguru,2011-02-01 23:04:16
180,,Oprah's staff goes vegan for a week. I've considered it but...never had the courage.,32574012718579712,,,http://twitter.com,,0,en,Twitter Web Client,0,32574012718579712,,lipstickingblog,2011-02-01 23:00:24
181,,RT @AR_ranchhand: I eat #Vegan food too #Oprah! Nice veggies everytime I have a #steak! #agchat,32573614125486082,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,1,32573614125486082,,sollmana,2011-02-01 22:58:49
182,,"DVR'd Oprah's show today, and settling into watching 378 people going #vegan for a week!",32573916501250048,,,http://twitter.com,,0,en,Twitter Web Client,0,32573916501250048,,pickyvegan,2011-02-01 23:00:01
183,187663741,@Mcrmy_London @RenZelen I've seen #vegan condoms!!,32574567331401731,St3phocalypse,187663741.0,http://twitter.com,32574436062265344,0,en,Twitter Web Client,0,32574567331401731,3.2574436062265344e+16,bexxmartin,2011-02-01 23:02:36
184,20535518,@PatrickVeg What vegan quiche recipe do you use?  Everytime I say I'm going to try it I chicken out & make scrambled tofu!,32574651800489985,PatrickVeg,20535518.0,http://www.tweetcaster.com,32572721137188865,0,en,TweetCaster,0,32574651800489985,3.2572721137188864e+16,Veganlinz,2011-02-01 23:02:56
185,,RT @VictoriaRowela:Favorite black waterproof no smudge eyeliner- #popbeauty inliner from #ulta . Its #vegan too!!: Favorite black wat...,32574102577348608,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574102577348608,,4WheelFreestyle,2011-02-01 23:00:45
186,,Oprah has convinced my mother to become a vegan three times a week.  No woman should have all that power...,32573642453819393,,,http://twitter.com,,0,en,Twitter Web Client,0,32573642453819393,,Miss_TiffyBaby,2011-02-01 22:58:56
